Record Length,2500,Points,-575.999962166E-6,-19.9999996E-3,,Record Length,2500,Points,-575.999962166E-6,-39.99999911E-3,
Sample Interval,400.00000467E-9,s,-575.599959120E-6,0.0,,Sample Interval,400.00000467E-9,s,-575.599959120E-6,-39.99999911E-3,
Trigger Point,1.4400000E3,Samples,-575.199956074E-6,-19.9999996E-3,,Trigger Point,1.4400000E3,Samples,-575.199956074E-6,0.0,
,,,-574.799953029E-6,-19.9999996E-3,,,,,-574.799953029E-6,-39.99999911E-3,
,,,-574.399949983E-6,-19.9999996E-3,,,,,-574.399949983E-6,-79.999998212E-3,
,,,-573.999946937E-6,-19.9999996E-3,,,,,-573.999946937E-6,-39.99999911E-3,
Source,CH1,,-573.599943891E-6,-19.9999996E-3,,Source,CH2,,-573.599943891E-6,-79.999998212E-3,
Vertical Units,Volts,,-573.199940845E-6,0.0,,Vertical Units,Volts,,-573.199940845E-6,-79.999998212E-3,
Vertical Scale,499.999988824E-3,,-572.799937800E-6,0.0,,Vertical Scale,999.999977648E-3,,-572.799937800E-6,-39.99999911E-3,
Vertical Offset,0,,-572.399934754E-6,-19.9999996E-3,,Vertical Offset,0,,-572.399934754E-6,-39.99999911E-3,
Horizontal Units,s,,-571.999989916E-6,-19.9999996E-3,,Horizontal Units,s,,-571.999989916E-6,-79.999998212E-3,
Horizontal Scale,100.0000012E-6,,-571.599986870E-6,-39.99999911E-3,,Horizontal Scale,100.0000012E-6,,-571.599986870E-6,-39.99999911E-3,
Pt Fmt,Y,,-571.199983824E-6,0.0,,Pt Fmt,Y,,-571.199983824E-6,0.0,
Yzero,120.0000000E-3,,-570.799980778E-6,-19.9999996E-3,,Yzero,-1.4400000,,-570.799980778E-6,-79.999998212E-3,
Probe Atten,1.000000,,-570.399977732E-6,0.0,,Probe Atten,1.000000,,-570.399977732E-6,-79.999998212E-3,
,,,-569.999974687E-6,-19.9999996E-3,,,,,-569.999974687E-6,-39.99999911E-3,
Note,TDS 1002B - 11:10:13 AM   3/2/2026,,-569.599971641E-6,-19.9999996E-3,,Note,TDS 1002B - 11:10:13 AM   3/2/2026,,-569.599971641E-6,0.0,
,,,-569.199968595E-6,-39.99999911E-3,,,,,-569.199968595E-6,39.99999911E-3,
,,,-568.799965549E-6,-39.99999911E-3,,,,,-568.799965549E-6,0.0,
,,,-568.399962503E-6,-19.9999996E-3,,,,,-568.399962503E-6,-39.99999911E-3,
,,,-567.999959458E-6,-19.9999996E-3,,,,,-567.999959458E-6,-39.99999911E-3,
,,,-567.599956412E-6,-39.99999911E-3,,,,,-567.599956412E-6,0.0,
,,,-567.199953366E-6,0.0,,,,,-567.199953366E-6,-39.99999911E-3,
,,,-566.799950320E-6,-19.9999996E-3,,,,,-566.799950320E-6,-39.99999911E-3,
,,,-566.399947274E-6,-19.9999996E-3,,,,,-566.399947274E-6,0.0,
,,,-565.999944229E-6,-39.99999911E-3,,,,,-565.999944229E-6,-39.99999911E-3,
,,,-565.599941183E-6,-19.9999996E-3,,,,,-565.599941183E-6,-39.99999911E-3,
,,,-565.199938137E-6,-19.9999996E-3,,,,,-565.199938137E-6,0.0,
,,,-564.799935091E-6,-39.99999911E-3,,,,,-564.799935091E-6,-39.99999911E-3,
,,,-564.399990253E-6,-39.99999911E-3,,,,,-564.399990253E-6,0.0,
,,,-563.999987207E-6,-19.9999996E-3,,,,,-563.999987207E-6,0.0,
,,,-563.599984162E-6,-19.9999996E-3,,,,,-563.599984162E-6,0.0,
,,,-563.199981116E-6,-19.9999996E-3,,,,,-563.199981116E-6,-39.99999911E-3,
,,,-562.799978070E-6,-19.9999996E-3,,,,,-562.799978070E-6,-39.99999911E-3,
,,,-562.399975024E-6,-39.99999911E-3,,,,,-562.399975024E-6,0.0,
,,,-561.999971978E-6,-39.99999911E-3,,,,,-561.999971978E-6,-39.99999911E-3,
,,,-561.599968933E-6,0.0,,,,,-561.599968933E-6,0.0,
,,,-561.199965887E-6,-39.99999911E-3,,,,,-561.199965887E-6,0.0,
,,,-560.799962841E-6,-19.9999996E-3,,,,,-560.799962841E-6,0.0,
,,,-560.399959795E-6,0.0,,,,,-560.399959795E-6,0.0,
,,,-559.999956749E-6,-19.9999996E-3,,,,,-559.999956749E-6,-39.99999911E-3,
,,,-559.599953704E-6,-39.99999911E-3,,,,,-559.599953704E-6,39.99999911E-3,
,,,-559.199950658E-6,0.0,,,,,-559.199950658E-6,-79.999998212E-3,
,,,-558.799947612E-6,-39.99999911E-3,,,,,-558.799947612E-6,0.0,
,,,-558.399944566E-6,-19.9999996E-3,,,,,-558.399944566E-6,-79.999998212E-3,
,,,-557.999941520E-6,-19.9999996E-3,,,,,-557.999941520E-6,0.0,
,,,-557.599938475E-6,-39.99999911E-3,,,,,-557.599938475E-6,-39.99999911E-3,
,,,-557.199935429E-6,0.0,,,,,-557.199935429E-6,0.0,
,,,-556.799990591E-6,-19.9999996E-3,,,,,-556.799990591E-6,-39.99999911E-3,
,,,-556.399987545E-6,-19.9999996E-3,,,,,-556.399987545E-6,0.0,
,,,-555.999984499E-6,-19.9999996E-3,,,,,-555.999984499E-6,0.0,
,,,-555.599981453E-6,-19.9999996E-3,,,,,-555.599981453E-6,0.0,
,,,-555.199978407E-6,-19.9999996E-3,,,,,-555.199978407E-6,0.0,
,,,-554.799975362E-6,-39.99999911E-3,,,,,-554.799975362E-6,0.0,
,,,-554.399972316E-6,-39.99999911E-3,,,,,-554.399972316E-6,0.0,
,,,-553.999969270E-6,-19.9999996E-3,,,,,-553.999969270E-6,-39.99999911E-3,
,,,-553.599966224E-6,0.0,,,,,-553.599966224E-6,0.0,
,,,-553.199963178E-6,-19.9999996E-3,,,,,-553.199963178E-6,0.0,
,,,-552.799960133E-6,-19.9999996E-3,,,,,-552.799960133E-6,0.0,
,,,-552.399957087E-6,-39.99999911E-3,,,,,-552.399957087E-6,0.0,
,,,-551.999954041E-6,-19.9999996E-3,,,,,-551.999954041E-6,-39.99999911E-3,
,,,-551.599950995E-6,-39.99999911E-3,,,,,-551.599950995E-6,39.99999911E-3,
,,,-551.199947949E-6,-39.99999911E-3,,,,,-551.199947949E-6,0.0,
,,,-550.799944904E-6,-19.9999996E-3,,,,,-550.799944904E-6,39.99999911E-3,
,,,-550.399941858E-6,-59.999998659E-3,,,,,-550.399941858E-6,39.99999911E-3,
,,,-549.999938812E-6,-19.9999996E-3,,,,,-549.999938812E-6,0.0,
,,,-549.599935766E-6,-39.99999911E-3,,,,,-549.599935766E-6,39.99999911E-3,
,,,-549.199990928E-6,-19.9999996E-3,,,,,-549.199990928E-6,39.99999911E-3,
,,,-548.799987882E-6,-19.9999996E-3,,,,,-548.799987882E-6,-39.99999911E-3,
,,,-548.399984837E-6,-59.999998659E-3,,,,,-548.399984837E-6,0.0,
,,,-547.999981791E-6,-39.99999911E-3,,,,,-547.999981791E-6,39.99999911E-3,
,,,-547.599978745E-6,-19.9999996E-3,,,,,-547.599978745E-6,-39.99999911E-3,
,,,-547.199975699E-6,0.0,,,,,-547.199975699E-6,39.99999911E-3,
,,,-546.799972653E-6,-19.9999996E-3,,,,,-546.799972653E-6,0.0,
,,,-546.399969608E-6,-19.9999996E-3,,,,,-546.399969608E-6,-39.99999911E-3,
,,,-545.999966562E-6,-19.9999996E-3,,,,,-545.999966562E-6,0.0,
,,,-545.599963516E-6,-39.99999911E-3,,,,,-545.599963516E-6,-39.99999911E-3,
,,,-545.199960470E-6,-39.99999911E-3,,,,,-545.199960470E-6,-39.99999911E-3,
,,,-544.799957424E-6,-39.99999911E-3,,,,,-544.799957424E-6,0.0,
,,,-544.399954379E-6,0.0,,,,,-544.399954379E-6,-39.99999911E-3,
,,,-543.999951333E-6,-39.99999911E-3,,,,,-543.999951333E-6,-39.99999911E-3,
,,,-543.599948287E-6,-19.9999996E-3,,,,,-543.599948287E-6,-39.99999911E-3,
,,,-543.199945241E-6,-39.99999911E-3,,,,,-543.199945241E-6,-39.99999911E-3,
,,,-542.799942195E-6,-19.9999996E-3,,,,,-542.799942195E-6,-79.999998212E-3,
,,,-542.399939150E-6,-19.9999996E-3,,,,,-542.399939150E-6,-39.99999911E-3,
,,,-541.999936104E-6,0.0,,,,,-541.999936104E-6,-39.99999911E-3,
,,,-541.599933058E-6,-19.9999996E-3,,,,,-541.599933058E-6,-79.999998212E-3,
,,,-541.199988220E-6,-19.9999996E-3,,,,,-541.199988220E-6,-79.999998212E-3,
,,,-540.799985174E-6,0.0,,,,,-540.799985174E-6,-39.99999911E-3,
,,,-540.399982128E-6,19.9999996E-3,,,,,-540.399982128E-6,0.0,
,,,-539.999979082E-6,-59.999998659E-3,,,,,-539.999979082E-6,-39.99999911E-3,
,,,-539.599976037E-6,-19.9999996E-3,,,,,-539.599976037E-6,-39.99999911E-3,
,,,-539.199972991E-6,-19.9999996E-3,,,,,-539.199972991E-6,-79.999998212E-3,
,,,-538.799969945E-6,-19.9999996E-3,,,,,-538.799969945E-6,-79.999998212E-3,
,,,-538.399966899E-6,-39.99999911E-3,,,,,-538.399966899E-6,-119.9999973E-3,
,,,-537.999963854E-6,-39.99999911E-3,,,,,-537.999963854E-6,-39.99999911E-3,
,,,-537.599960808E-6,-19.9999996E-3,,,,,-537.599960808E-6,-39.99999911E-3,
,,,-537.199957762E-6,-19.9999996E-3,,,,,-537.199957762E-6,-79.999998212E-3,
,,,-536.799954716E-6,-39.99999911E-3,,,,,-536.799954716E-6,-79.999998212E-3,
,,,-536.399951670E-6,0.0,,,,,-536.399951670E-6,-79.999998212E-3,
,,,-535.999948625E-6,0.0,,,,,-535.999948625E-6,-39.99999911E-3,
,,,-535.599945579E-6,-19.9999996E-3,,,,,-535.599945579E-6,0.0,
,,,-535.199942533E-6,-59.999998659E-3,,,,,-535.199942533E-6,-39.99999911E-3,
,,,-534.799939487E-6,-19.9999996E-3,,,,,-534.799939487E-6,-39.99999911E-3,
,,,-534.399936441E-6,-19.9999996E-3,,,,,-534.399936441E-6,-79.999998212E-3,
,,,-533.999933396E-6,-19.9999996E-3,,,,,-533.999933396E-6,-39.99999911E-3,
,,,-533.599988557E-6,-19.9999996E-3,,,,,-533.599988557E-6,-39.99999911E-3,
,,,-533.199985512E-6,0.0,,,,,-533.199985512E-6,0.0,
,,,-532.799982466E-6,-19.9999996E-3,,,,,-532.799982466E-6,-39.99999911E-3,
,,,-532.399979420E-6,-19.9999996E-3,,,,,-532.399979420E-6,0.0,
,,,-531.999976374E-6,-39.99999911E-3,,,,,-531.999976374E-6,0.0,
,,,-531.599973328E-6,-19.9999996E-3,,,,,-531.599973328E-6,39.99999911E-3,
,,,-531.199970283E-6,-19.9999996E-3,,,,,-531.199970283E-6,0.0,
,,,-530.799967237E-6,-19.9999996E-3,,,,,-530.799967237E-6,-39.99999911E-3,
,,,-530.399964191E-6,0.0,,,,,-530.399964191E-6,0.0,
,,,-529.999961145E-6,-19.9999996E-3,,,,,-529.999961145E-6,39.99999911E-3,
,,,-529.599958099E-6,-39.99999911E-3,,,,,-529.599958099E-6,39.99999911E-3,
,,,-529.199955054E-6,-19.9999996E-3,,,,,-529.199955054E-6,39.99999911E-3,
,,,-528.799952008E-6,-19.9999996E-3,,,,,-528.799952008E-6,0.0,
,,,-528.399948962E-6,-39.99999911E-3,,,,,-528.399948962E-6,39.99999911E-3,
,,,-527.999945916E-6,-19.9999996E-3,,,,,-527.999945916E-6,39.99999911E-3,
,,,-527.599942870E-6,-19.9999996E-3,,,,,-527.599942870E-6,0.0,
,,,-527.199939825E-6,0.0,,,,,-527.199939825E-6,0.0,
,,,-526.799936779E-6,0.0,,,,,-526.799936779E-6,39.99999911E-3,
,,,-526.399933733E-6,-19.9999996E-3,,,,,-526.399933733E-6,39.99999911E-3,
,,,-525.999988895E-6,0.0,,,,,-525.999988895E-6,0.0,
,,,-525.599985849E-6,-19.9999996E-3,,,,,-525.599985849E-6,0.0,
,,,-525.199982803E-6,-19.9999996E-3,,,,,-525.199982803E-6,39.99999911E-3,
,,,-524.799979758E-6,0.0,,,,,-524.799979758E-6,0.0,
,,,-524.399976712E-6,0.0,,,,,-524.399976712E-6,-39.99999911E-3,
,,,-523.999973666E-6,-19.9999996E-3,,,,,-523.999973666E-6,39.99999911E-3,
,,,-523.599970620E-6,0.0,,,,,-523.599970620E-6,0.0,
,,,-523.199967574E-6,-19.9999996E-3,,,,,-523.199967574E-6,0.0,
,,,-522.799964529E-6,-19.9999996E-3,,,,,-522.799964529E-6,39.99999911E-3,
,,,-522.399961483E-6,-39.99999911E-3,,,,,-522.399961483E-6,0.0,
,,,-521.999958437E-6,0.0,,,,,-521.999958437E-6,-39.99999911E-3,
,,,-521.599955391E-6,0.0,,,,,-521.599955391E-6,0.0,
,,,-521.199952345E-6,-19.9999996E-3,,,,,-521.199952345E-6,-39.99999911E-3,
,,,-520.799949300E-6,0.0,,,,,-520.799949300E-6,-39.99999911E-3,
,,,-520.399946254E-6,-19.9999996E-3,,,,,-520.399946254E-6,0.0,
,,,-519.999943208E-6,-19.9999996E-3,,,,,-519.999943208E-6,0.0,
,,,-519.599940162E-6,0.0,,,,,-519.599940162E-6,-39.99999911E-3,
,,,-519.199937116E-6,-39.99999911E-3,,,,,-519.199937116E-6,0.0,
,,,-518.799934071E-6,0.0,,,,,-518.799934071E-6,-39.99999911E-3,
,,,-518.399989232E-6,-19.9999996E-3,,,,,-518.399989232E-6,0.0,
,,,-517.999986187E-6,-19.9999996E-3,,,,,-517.999986187E-6,-79.999998212E-3,
,,,-517.599983141E-6,19.9999996E-3,,,,,-517.599983141E-6,0.0,
,,,-517.199980095E-6,-19.9999996E-3,,,,,-517.199980095E-6,-39.99999911E-3,
,,,-516.799977049E-6,-39.99999911E-3,,,,,-516.799977049E-6,0.0,
,,,-516.399974003E-6,-19.9999996E-3,,,,,-516.399974003E-6,0.0,
,,,-515.999970958E-6,0.0,,,,,-515.999970958E-6,0.0,
,,,-515.599967912E-6,-19.9999996E-3,,,,,-515.599967912E-6,0.0,
,,,-515.199964866E-6,-39.99999911E-3,,,,,-515.199964866E-6,0.0,
,,,-514.799961820E-6,-19.9999996E-3,,,,,-514.799961820E-6,0.0,
,,,-514.399958774E-6,-39.99999911E-3,,,,,-514.399958774E-6,-39.99999911E-3,
,,,-513.999955729E-6,0.0,,,,,-513.999955729E-6,-39.99999911E-3,
,,,-513.599952683E-6,-19.9999996E-3,,,,,-513.599952683E-6,39.99999911E-3,
,,,-513.199949637E-6,-19.9999996E-3,,,,,-513.199949637E-6,-39.99999911E-3,
,,,-512.799946591E-6,-19.9999996E-3,,,,,-512.799946591E-6,0.0,
,,,-512.399943545E-6,-19.9999996E-3,,,,,-512.399943545E-6,-39.99999911E-3,
,,,-511.999940500E-6,-19.9999996E-3,,,,,-511.999940500E-6,-39.99999911E-3,
,,,-511.599937454E-6,0.0,,,,,-511.599937454E-6,0.0,
,,,-511.199934408E-6,-19.9999996E-3,,,,,-511.199934408E-6,0.0,
,,,-510.799989570E-6,-39.99999911E-3,,,,,-510.799989570E-6,-39.99999911E-3,
,,,-510.399986524E-6,-19.9999996E-3,,,,,-510.399986524E-6,-39.99999911E-3,
,,,-509.999983478E-6,-39.99999911E-3,,,,,-509.999983478E-6,0.0,
,,,-509.599980433E-6,-19.9999996E-3,,,,,-509.599980433E-6,-79.999998212E-3,
,,,-509.199977387E-6,0.0,,,,,-509.199977387E-6,-39.99999911E-3,
,,,-508.799974341E-6,-59.999998659E-3,,,,,-508.799974341E-6,-39.99999911E-3,
,,,-508.399971295E-6,-19.9999996E-3,,,,,-508.399971295E-6,0.0,
,,,-507.999968249E-6,-19.9999996E-3,,,,,-507.999968249E-6,0.0,
,,,-507.599965204E-6,-19.9999996E-3,,,,,-507.599965204E-6,-39.99999911E-3,
,,,-507.199962158E-6,-39.99999911E-3,,,,,-507.199962158E-6,-119.9999973E-3,
,,,-506.799959112E-6,0.0,,,,,-506.799959112E-6,0.0,
,,,-506.399956066E-6,-19.9999996E-3,,,,,-506.399956066E-6,-39.99999911E-3,
,,,-505.999953020E-6,-59.999998659E-3,,,,,-505.999953020E-6,-39.99999911E-3,
,,,-505.599949975E-6,-19.9999996E-3,,,,,-505.599949975E-6,-39.99999911E-3,
,,,-505.199946929E-6,-19.9999996E-3,,,,,-505.199946929E-6,-39.99999911E-3,
,,,-504.799943883E-6,0.0,,,,,-504.799943883E-6,-39.99999911E-3,
,,,-504.399940837E-6,-19.9999996E-3,,,,,-504.399940837E-6,-39.99999911E-3,
,,,-503.999937791E-6,-39.99999911E-3,,,,,-503.999937791E-6,-39.99999911E-3,
,,,-503.599934746E-6,-39.99999911E-3,,,,,-503.599934746E-6,-79.999998212E-3,
,,,-503.199989907E-6,-19.9999996E-3,,,,,-503.199989907E-6,-79.999998212E-3,
,,,-502.799986862E-6,-19.9999996E-3,,,,,-502.799986862E-6,0.0,
