-2.12E-04,-2.00E-02,2.96000004
-2.11E-04,-2.00E-02,2.96000004
-2.11E-04,-4.00E-02,2.96000004
-2.11E-04,-2.00E-02,2.96000004
-2.11E-04,-2.00E-02,2.96000004
-2.11E-04,-2.00E-02,3
-2.10E-04,0,2.91999984
-2.10E-04,-4.00E-02,2.96000004
-2.10E-04,-4.00E-02,2.96000004
-2.10E-04,-4.00E-02,2.96000004
-2.10E-04,-2.00E-02,2.96000004
-2.09E-04,-4.00E-02,2.96000004
-2.09E-04,-6.00E-02,3
-2.09E-04,-4.00E-02,2.91999984
-2.09E-04,-2.00E-02,2.96000004
-2.09E-04,-2.00E-02,3
-2.08E-04,-2.00E-02,2.96000004
-2.08E-04,-2.00E-02,2.96000004
-2.08E-04,0,2.96000004
-2.08E-04,-4.00E-02,2.96000004
-2.08E-04,-4.00E-02,3
-2.07E-04,-4.00E-02,2.96000004
-2.07E-04,-2.00E-02,3
-2.07E-04,-2.00E-02,3
-2.07E-04,-2.00E-02,2.96000004
-2.07E-04,0,3
-2.06E-04,-2.00E-02,2.96000004
-2.06E-04,-2.00E-02,3
-2.06E-04,-2.00E-02,2.96000004
-2.06E-04,-4.00E-02,2.96000004
-2.06E-04,-2.00E-02,2.96000004
-2.05E-04,0,2.96000004
-2.05E-04,-2.00E-02,2.87999988
-2.05E-04,-2.00E-02,3
-2.05E-04,-4.00E-02,3
-2.05E-04,-2.00E-02,3
-2.04E-04,-2.00E-02,2.96000004
-2.04E-04,-2.00E-02,2.96000004
-2.04E-04,-2.00E-02,3
-2.04E-04,-4.00E-02,2.96000004
-2.04E-04,-2.00E-02,3
-2.03E-04,0,3
-2.03E-04,-2.00E-02,2.96000004
-2.03E-04,-4.00E-02,2.96000004
-2.03E-04,-4.00E-02,3.03999996
-2.03E-04,-4.00E-02,3
-2.02E-04,-2.00E-02,2.96000004
-2.02E-04,-2.00E-02,2.96000004
-2.02E-04,-2.00E-02,2.96000004
-2.02E-04,-6.00E-02,3
-2.02E-04,-2.00E-02,3
-2.01E-04,-2.00E-02,2.91999984
-2.01E-04,-4.00E-02,3
-2.01E-04,0,3
-2.01E-04,-4.00E-02,2.91999984
-2.01E-04,-2.00E-02,3.03999996
-2.00E-04,-2.00E-02,3
-2.00E-04,-2.00E-02,2.91999984
-2.00E-04,-2.00E-02,2.96000004
-2.00E-04,-4.00E-02,2.91999984
-2.00E-04,-2.00E-02,2.96000004
-1.99E-04,-4.00E-02,3.03999996
-1.99E-04,-2.00E-02,3
-1.99E-04,-2.00E-02,3
-1.99E-04,-4.00E-02,2.96000004
-1.99E-04,-2.00E-02,2.96000004
-1.98E-04,-4.00E-02,2.96000004
-1.98E-04,-2.00E-02,2.96000004
-1.98E-04,-4.00E-02,2.96000004
-1.98E-04,-4.00E-02,2.96000004
-1.98E-04,-2.00E-02,3
-1.97E-04,-4.00E-02,3
-1.97E-04,-2.00E-02,3
-1.97E-04,-2.00E-02,2.91999984
-1.97E-04,-6.00E-02,3
-1.97E-04,-2.00E-02,2.91999984
-1.96E-04,-2.00E-02,3
-1.96E-04,-2.00E-02,3.03999996
-1.96E-04,-2.00E-02,2.96000004
-1.96E-04,-2.00E-02,2.96000004
-1.96E-04,-2.00E-02,2.96000004
-1.95E-04,-4.00E-02,2.91999984
-1.95E-04,-4.00E-02,3
-1.95E-04,-4.00E-02,2.96000004
-1.95E-04,-2.00E-02,2.91999984
-1.95E-04,-4.00E-02,2.96000004
-1.94E-04,-2.00E-02,3
-1.94E-04,-2.00E-02,2.96000004
-1.94E-04,-2.00E-02,2.96000004
-1.94E-04,-2.00E-02,2.96000004
-1.94E-04,-6.00E-02,2.96000004
-1.93E-04,-2.00E-02,3
-1.93E-04,-2.00E-02,2.96000004
-1.93E-04,-4.00E-02,2.96000004
-1.93E-04,-4.00E-02,2.96000004
-1.93E-04,-4.00E-02,3
-1.92E-04,-2.00E-02,2.96000004
-1.92E-04,-2.00E-02,2.91999984
-1.92E-04,-2.00E-02,2.96000004
-1.92E-04,-4.00E-02,2.96000004
-1.92E-04,-2.00E-02,2.96000004
-1.91E-04,-4.00E-02,2.96000004
-1.91E-04,-2.00E-02,2.96000004
-1.91E-04,-2.00E-02,2.91999984
-1.91E-04,-2.00E-02,3
-1.91E-04,-4.00E-02,2.91999984
-1.90E-04,-4.00E-02,2.96000004
-1.90E-04,-4.00E-02,2.91999984
-1.90E-04,-2.00E-02,2.96000004
-1.90E-04,-2.00E-02,2.91999984
-1.90E-04,-2.00E-02,3
-1.89E-04,-4.00E-02,2.91999984
-1.89E-04,-2.00E-02,2.96000004
-1.89E-04,-2.00E-02,2.96000004
-1.89E-04,-2.00E-02,2.91999984
-1.89E-04,-2.00E-02,2.91999984
-1.88E-04,-4.00E-02,2.96000004
-1.88E-04,0,2.91999984
-1.88E-04,-6.00E-02,3
-1.88E-04,-4.00E-02,3
-1.88E-04,-2.00E-02,2.96000004
-1.87E-04,-2.00E-02,3
-1.87E-04,-4.00E-02,2.96000004
-1.87E-04,-4.00E-02,2.96000004
-1.87E-04,-2.00E-02,3
-1.87E-04,-2.00E-02,3
-1.86E-04,-2.00E-02,2.96000004
-1.86E-04,-2.00E-02,2.96000004
-1.86E-04,-4.00E-02,3
-1.86E-04,-2.00E-02,3
-1.86E-04,-4.00E-02,2.96000004
-1.85E-04,0,2.91999984
-1.85E-04,-2.00E-02,2.96000004
-1.85E-04,-2.00E-02,2.96000004
-1.85E-04,-4.00E-02,2.96000004
-1.85E-04,-2.00E-02,3
-1.84E-04,-4.00E-02,2.96000004
-1.84E-04,-2.00E-02,2.96000004
-1.84E-04,-2.00E-02,2.96000004
-1.84E-04,-4.00E-02,2.96000004
-1.84E-04,-2.00E-02,2.96000004
-1.83E-04,-2.00E-02,2.96000004
-1.83E-04,-4.00E-02,2.96000004
-1.83E-04,-2.00E-02,2.96000004
-1.83E-04,-2.00E-02,3
-1.83E-04,-2.00E-02,2.96000004
-1.82E-04,-4.00E-02,2.96000004
-1.82E-04,-2.00E-02,3
-1.82E-04,-2.00E-02,2.96000004
-1.82E-04,0,3
-1.82E-04,0,2.91999984
-1.81E-04,-6.00E-02,2.96000004
-1.81E-04,-4.00E-02,3
-1.81E-04,-2.00E-02,3
-1.81E-04,-2.00E-02,2.96000004
-1.81E-04,-4.00E-02,3
-1.80E-04,-6.00E-02,2.91999984
-1.80E-04,-2.00E-02,2.91999984
-1.80E-04,-4.00E-02,2.91999984
-1.80E-04,-4.00E-02,2.96000004
-1.80E-04,0,3
-1.79E-04,-2.00E-02,3
-1.79E-04,-2.00E-02,3
-1.79E-04,-2.00E-02,2.96000004
-1.79E-04,-2.00E-02,3
-1.79E-04,-2.00E-02,2.96000004
-1.78E-04,-4.00E-02,2.96000004
-1.78E-04,-2.00E-02,3
-1.78E-04,-2.00E-02,2.91999984
-1.78E-04,-2.00E-02,3
-1.78E-04,-2.00E-02,2.96000004
-1.77E-04,0,2.91999984
-1.77E-04,-4.00E-02,2.91999984
-1.77E-04,-4.00E-02,2.96000004
-1.77E-04,-2.00E-02,2.96000004
-1.77E-04,-2.00E-02,3
-1.76E-04,-2.00E-02,3
-1.76E-04,-2.00E-02,2.96000004
-1.76E-04,0,2.96000004
-1.76E-04,0,2.96000004
-1.76E-04,-4.00E-02,2.96000004
-1.75E-04,-4.00E-02,3
-1.75E-04,-2.00E-02,2.96000004
-1.75E-04,-2.00E-02,2.96000004
-1.75E-04,-4.00E-02,2.96000004
-1.75E-04,-4.00E-02,3
-1.74E-04,-2.00E-02,2.96000004
-1.74E-04,0,2.96000004
-1.74E-04,-4.00E-02,2.96000004
-1.74E-04,-2.00E-02,3
-1.74E-04,-2.00E-02,2.96000004
-1.73E-04,0,3
-1.73E-04,-2.00E-02,2.96000004
-1.73E-04,0,2.96000004
-1.73E-04,-2.00E-02,3
-1.73E-04,-2.00E-02,2.96000004
-1.72E-04,0,2.96000004
-1.72E-04,0,2.96000004
-1.72E-04,-2.00E-02,2.96000004
-1.72E-04,0,2.91999984
-1.72E-04,-6.00E-02,3
-1.71E-04,-2.00E-02,2.96000004
-1.71E-04,-4.00E-02,2.96000004
-1.71E-04,-2.00E-02,2.96000004
-1.71E-04,-2.00E-02,2.91999984
-1.71E-04,-4.00E-02,2.96000004
-1.70E-04,-4.00E-02,2.96000004
-1.70E-04,-2.00E-02,2.96000004
-1.70E-04,-2.00E-02,2.96000004
-1.70E-04,-2.00E-02,3
-1.70E-04,-4.00E-02,2.96000004
-1.69E-04,-2.00E-02,2.96000004
-1.69E-04,0,3
-1.69E-04,-4.00E-02,2.96000004
-1.69E-04,-2.00E-02,2.91999984
-1.69E-04,-2.00E-02,2.91999984
-1.68E-04,0,2.91999984
-1.68E-04,0,2.91999984
-1.68E-04,-4.00E-02,2.96000004
-1.68E-04,-2.00E-02,3
-1.68E-04,0,3
-1.67E-04,0,2.96000004
-1.67E-04,-2.00E-02,3
-1.67E-04,-2.00E-02,2.96000004
-1.67E-04,-6.00E-02,3
-1.67E-04,0,2.96000004
-1.66E-04,-2.00E-02,3
-1.66E-04,-4.00E-02,2.96000004
-1.66E-04,-2.00E-02,2.96000004
-1.66E-04,-2.00E-02,3
-1.66E-04,-2.00E-02,2.96000004
-1.65E-04,-2.00E-02,2.91999984
-1.65E-04,-2.00E-02,2.91999984
-1.65E-04,-2.00E-02,2.91999984
