,,,-285.79999343E-6,-19.9999996E-3,,,,,-285.79999343E-6,79.999998212E-3,
,,,-285.59999191E-6,-19.9999996E-3,,,,,-285.59999191E-6,79.999998212E-3,
,,,-285.39999039E-6,-39.99999911E-3,,,,,-285.39999039E-6,0.0,
,,,-285.19998887E-6,-19.9999996E-3,,,,,-285.19998887E-6,39.99999911E-3,
,,,-284.99998734E-6,-19.9999996E-3,,,,,-284.99998734E-6,39.99999911E-3,
,,,-284.79998582E-6,-19.9999996E-3,,,,,-284.79998582E-6,79.999998212E-3,
,,,-284.60001340E-6,-39.99999911E-3,,,,,-284.60001340E-6,39.99999911E-3,
,,,-284.40001188E-6,-39.99999911E-3,,,,,-284.40001188E-6,39.99999911E-3,
,,,-284.20001036E-6,-19.9999996E-3,,,,,-284.20001036E-6,39.99999911E-3,
,,,-284.00000883E-6,-59.999998659E-3,,,,,-284.00000883E-6,0.0,
,,,-283.80000731E-6,-39.99999911E-3,,,,,-283.80000731E-6,39.99999911E-3,
,,,-283.60000579E-6,0.0,,,,,-283.60000579E-6,39.99999911E-3,
,,,-283.40000426E-6,-19.9999996E-3,,,,,-283.40000426E-6,39.99999911E-3,
,,,-283.20000274E-6,-39.99999911E-3,,,,,-283.20000274E-6,39.99999911E-3,
,,,-283.00000122E-6,-19.9999996E-3,,,,,-283.00000122E-6,39.99999911E-3,
,,,-282.79999970E-6,-19.9999996E-3,,,,,-282.79999970E-6,39.99999911E-3,
,,,-282.59999817E-6,-19.9999996E-3,,,,,-282.59999817E-6,39.99999911E-3,
,,,-282.39999665E-6,-19.9999996E-3,,,,,-282.39999665E-6,39.99999911E-3,
,,,-282.19999513E-6,-19.9999996E-3,,,,,-282.19999513E-6,0.0,
,,,-281.99999360E-6,-19.9999996E-3,,,,,-281.99999360E-6,79.999998212E-3,
,,,-281.79999208E-6,-39.99999911E-3,,,,,-281.79999208E-6,39.99999911E-3,
,,,-281.59999056E-6,-19.9999996E-3,,,,,-281.59999056E-6,0.0,
,,,-281.39998903E-6,-19.9999996E-3,,,,,-281.39998903E-6,39.99999911E-3,
,,,-281.19998751E-6,-19.9999996E-3,,,,,-281.19998751E-6,0.0,
,,,-280.99998599E-6,-19.9999996E-3,,,,,-280.99998599E-6,39.99999911E-3,
,,,-280.80001357E-6,-19.9999996E-3,,,,,-280.80001357E-6,0.0,
,,,-280.60001205E-6,-19.9999996E-3,,,,,-280.60001205E-6,0.0,
,,,-280.40001052E-6,-39.99999911E-3,,,,,-280.40001052E-6,0.0,
,,,-280.20000900E-6,-19.9999996E-3,,,,,-280.20000900E-6,39.99999911E-3,
,,,-280.00000748E-6,-39.99999911E-3,,,,,-280.00000748E-6,0.0,
,,,-279.80000596E-6,-19.9999996E-3,,,,,-279.80000596E-6,-39.99999911E-3,
,,,-279.60000443E-6,0.0,,,,,-279.60000443E-6,0.0,
,,,-279.40000291E-6,0.0,,,,,-279.40000291E-6,0.0,
,,,-279.20000139E-6,-39.99999911E-3,,,,,-279.20000139E-6,0.0,
,,,-278.99999986E-6,-19.9999996E-3,,,,,-278.99999986E-6,39.99999911E-3,
,,,-278.79999834E-6,0.0,,,,,-278.79999834E-6,39.99999911E-3,
,,,-278.59999682E-6,-19.9999996E-3,,,,,-278.59999682E-6,0.0,
